,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
22,2025-02-06,222.23540902328423,214.24896830676767,234.27395544695932,222.23540902328423,222.23540902328423,1.8616162412015507,1.8616162412015507,1.8616162412015507,1.8616162412015507,1.8616162412015507,1.8616162412015507,0.0,0.0,0.0,224.09702526448578
23,2025-02-07,221.77992264027736,213.45206887326506,233.03431789523933,221.77992264027736,221.77992264027736,1.346135638178403,1.346135638178403,1.346135638178403,1.346135638178403,1.346135638178403,1.346135638178403,0.0,0.0,0.0,223.12605827845576
24,2025-02-10,220.41346349125675,212.28821029371068,231.6160330590052,220.41346349125675,220.41346349125675,1.7945508837222979,1.7945508837222979,1.7945508837222979,1.7945508837222979,1.7945508837222979,1.7945508837222979,0.0,0.0,0.0,222.20801437497906
25,2025-02-11,219.7725059035246,211.39090577460487,230.9780420009634,219.7725059035246,219.7725059035246,1.884179878345997,1.884179878345997,1.884179878345997,1.884179878345997,1.884179878345997,1.884179878345997,0.0,0.0,0.0,221.6566857818706
26,2025-02-12,219.1315483157925,211.6354514633574,231.27888160959012,219.1315483157925,219.1315483157925,2.149367887237933,2.149367887237933,2.149367887237933,2.149367887237933,2.149367887237933,2.149367887237933,0.0,0.0,0.0,221.28091620303042
27,2025-02-13,218.4905907280603,210.06374967455272,230.4150904592956,218.4905907280603,218.4905907280603,1.8616162411999486,1.8616162411999486,1.8616162411999486,1.8616162411999486,1.8616162411999486,1.8616162411999486,0.0,0.0,0.0,220.35220696926027
28,2025-02-14,217.84963314032814,209.60468936045024,228.2964828873013,217.84963314032814,217.84963314032814,1.3461356381738834,1.3461356381738834,1.3461356381738834,1.3461356381738834,1.3461356381738834,1.3461356381738834,0.0,0.0,0.0,219.195768778502
29,2025-02-18,215.28580278939955,207.71069482325342,227.02245825957857,215.28580278939955,215.28580278939955,1.8841798783464765,1.8841798783464765,1.8841798783464765,1.8841798783464765,1.8841798783464765,1.8841798783464765,0.0,0.0,0.0,217.16998266774604
30,2025-02-19,214.6448452016674,206.67903476788157,225.63658013839566,214.6448452016674,214.6448452016674,2.1493678872384594,2.1493678872384594,2.1493678872384594,2.1493678872384594,2.1493678872384594,2.1493678872384594,0.0,0.0,0.0,216.79421308890588
31,2025-02-20,214.0038876139353,206.41061955541832,225.53021901373066,214.0038876139353,214.0038876139353,1.8616162412045727,1.8616162412045727,1.8616162412045727,1.8616162412045727,1.8616162412045727,1.8616162412045727,0.0,0.0,0.0,215.86550385513988
32,2025-02-21,213.3629300262031,204.72390414114503,224.35278837576882,213.3629300262031,213.3629300262031,1.346135638183214,1.346135638183214,1.346135638183214,1.346135638183214,1.346135638183214,1.346135638183214,0.0,0.0,0.0,214.70906566438632
33,2025-02-24,211.43948427237558,203.06131983000049,222.43042935636404,211.43948427237558,211.43948427237558,1.7945508837267603,1.7945508837267603,1.7945508837267603,1.7945508837267603,1.7945508837267603,1.7945508837267603,0.0,0.0,0.0,213.23403515610235
34,2025-02-25,210.79833568776638,203.2641207439002,223.06811473980332,210.79833568776638,210.79833568776638,1.8841798783451202,1.8841798783451202,1.8841798783451202,1.8841798783451202,1.8841798783451202,1.8841798783451202,0.0,0.0,0.0,212.6825155661115
35,2025-02-26,210.1571871031572,201.91240881109553,221.55331590110293,210.1571871031572,210.1571871031572,2.149367887238986,2.149367887238986,2.149367887238986,2.149367887238986,2.149367887238986,2.149367887238986,0.0,0.0,0.0,212.3065549903962
36,2025-02-27,209.51603851854802,201.86044381766382,220.4172618920143,209.51603851854802,209.51603851854802,1.8616162411985517,1.8616162411985517,1.8616162411985517,1.8616162411985517,1.8616162411985517,1.8616162411985517,0.0,0.0,0.0,211.37765475974658
37,2025-02-28,208.87488993393885,200.46399646831304,220.25736346609648,208.87488993393885,208.87488993393885,1.3461356381786933,1.3461356381786933,1.3461356381786933,1.3461356381786933,1.3461356381786933,1.3461356381786933,0.0,0.0,0.0,210.22102557211753
38,2025-03-03,206.95144418011128,198.8775839855006,217.60586083327163,206.95144418011128,206.95144418011128,1.7945508837167023,1.7945508837167023,1.7945508837167023,1.7945508837167023,1.7945508837167023,1.7945508837167023,0.0,0.0,0.0,208.745995063828
39,2025-03-04,206.3102955955021,198.63732671246683,218.25404969928405,206.3102955955021,206.3102955955021,1.8841798783489316,1.8841798783489316,1.8841798783489316,1.8841798783489316,1.8841798783489316,1.8841798783489316,0.0,0.0,0.0,208.19447547385104
40,2025-03-05,205.66914701089294,198.10128350365275,218.20373559319594,205.66914701089294,205.66914701089294,2.1493678872380957,2.1493678872380957,2.1493678872380957,2.1493678872380957,2.1493678872380957,2.1493678872380957,0.0,0.0,0.0,207.81851489813104
41,2025-03-06,205.02799842878912,196.43220538230085,216.27757036840492,205.02799842878912,205.02799842878912,1.8616162412000627,1.8616162412000627,1.8616162412000627,1.8616162412000627,1.8616162412000627,1.8616162412000627,0.0,0.0,0.0,206.8896146699892
42,2025-03-07,204.38684984668535,196.00015231907645,215.47192860303863,204.38684984668535,204.38684984668535,1.3461356381790737,1.3461356381790737,1.3461356381790737,1.3461356381790737,1.3461356381790737,1.3461356381790737,0.0,0.0,0.0,205.73298548486443
43,2025-03-10,202.46340410037394,194.10906671192902,213.9851405004244,202.46340410037394,202.46340410037394,1.7945508837169253,1.7945508837169253,1.7945508837169253,1.7945508837169253,1.7945508837169253,1.7945508837169253,0.0,0.0,0.0,204.25795498409087
